Position,Track_Name,Artist,URL
4,"Seni Dert Etmeler",Madrigal,https://open.spotify.com/track/2Aq4sw2LKalsQ7m4pzLZ88
5,"Daha Mutlu Olamam","mor ve ötesi",https://open.spotify.com/track/32VgH3g8D7l7ZuT74FgdPY
6,"Wild World - 2009 Remastered Version","Mr. Big",https://open.spotify.com/track/2kj5f1eRhUFhW6K0qUwoD8
7,"Луна не знает пути (Demo Version)",Тайпан,https://open.spotify.com/track/39yamZ1XJQBPkRDIBCWcwl
8,"Bir Sana Bir De Bana","Baba Zula",https://open.spotify.com/track/0b83EVqnn2eJGjKvEuIuXt
9,"Mert KIYAK - Gel","Mert Kıyak",https://open.spotify.com/track/7r36IPB6w0rPWMBDVJPshI
10,"Sevmek İstiyorum","Grup M. Şanlıel",https://open.spotify.com/track/6v4gmF6ZfLKOjwwi08YLZL
11,Djadja,"Aya Nakamura",https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
12,Bugün,"Şebnem Ferah",https://open.spotify.com/track/6Yqwe9yJsvaX3Ffge75XDP
13,"Sve Je Laž","Dino Merlin",https://open.spotify.com/track/4yFccPfzKmgIMb44c0J0a5
14,"Sar Bu Şehri (Akustik)",Canozan,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8
15,Homage,"Mild High Club",https://open.spotify.com/track/7pegxVesMmE2qK0o58xoFG
16,"Nude Atar Mısın - Radio Edit","Ramil Shadman",https://open.spotify.com/track/6k6NGPdudDULl7C7aMRDx6
17,"The March","Arcadian Child",https://open.spotify.com/track/2ujk0Bq9fe9aWV8FTLjqi1
18,"Fikrimin İnce Gülü",Özdemir,https://open.spotify.com/track/5LsG5KmzRTyA3qlAdNwHTJ
19,Rolex,"Ayo & Teo",https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
20,"Love Show Me What to Do","Wayne Murray",https://open.spotify.com/track/1KPSj7nuDKvdFrLHMN2C1s
21,Thunder,Catnapp,https://open.spotify.com/track/1d4m1qmn5Bu2Y7dXBCM1kw
22,Comatose,"Soul Sacrifice",https://open.spotify.com/track/6Y7Xb812mBROgtw1dZogLd
23,"We are Young","The Mayries",https://open.spotify.com/track/3lmVxRzXSE6Ls94GwWZ5pu
24,"Sözlerimi Geri Alamam","Bulutsuzluk Özlemi",https://open.spotify.com/track/4FBgQwOm7A2Q6Ouel4N8zM
25,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
26,"Things I Love","Chris Mathieu",https://open.spotify.com/track/4ZMqqteFhStHlLxQAP3TJ5
27,Torn,"Natalie Imbruglia",https://open.spotify.com/track/1Jaah2tmN9Hv81A87KZ1MU
28,"Where Is My Mind?",Pixies,https://open.spotify.com/track/6mcxQ1Y3uQRU0IHsvdNLH1
29,"Should I Stay or Should I Go - Remastered","The Clash",https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz
30,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
31,"Zamansız Şarkılar",İkilem,https://open.spotify.com/track/0fFnzJPRM2zcPZV1UrM0VJ
32,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
33,Dinle,"Şebnem Paker",https://open.spotify.com/track/290V6JGBgtnzHqAPmkCe8I
34,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
35,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
36,Kader,Moskape,https://open.spotify.com/track/7gxZvLwf602Z4RffNLcMVb
37,Kalmam,"Ebru Yaşar",https://open.spotify.com/track/5dCXnMbtn7Uzb4lHolYUPd
38,"Toosie Slide",Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
39,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
40,Adsız,"Cem Karaca",https://open.spotify.com/track/3dU6A01Y1HBmz0zGlLMEe2
41,"Acının İlacı",Adamlar,https://open.spotify.com/track/3xegx5QZeKRjlLTUN1xfX1
42,"Take Me Out","Franz Ferdinand",https://open.spotify.com/track/6ooluO7DiEhI1zmK94nRCM
43,"Dünyadan Uzak",Pinhani,https://open.spotify.com/track/4KhTyJ1cJeHaY4ZS2u3e6A
44,"O Ben Olamam","Mavi Gri",https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
45,"Love Is The Weapon","Elephant Heart",https://open.spotify.com/track/4LrLXPghNQkHNWye6Gr6vk
46,Sirens,"Tom Odell",https://open.spotify.com/track/4Qsbh3hrrJLul6FAlNlHQz
47,"Unutulacak Dünler",Gazapizm,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
48,"Yanmayalım mı Ertan","Ali Biçim",https://open.spotify.com/track/6xLFFcVjqSSaHdPxfyecLu
49,PORFA,Feid,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
50,"Real Heavy","Nicholas Hill",https://open.spotify.com/track/6yeOe6dhdjypFq3prQpJJ2
1,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
2,"Луна не знает пути",Тайпан,https://open.spotify.com/track/2erwvnNpf1mIyC0M6F7KDg
3,"Tom's Diner",AnnenMayKantereit,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP
4,"Mert KIYAK - Gel","Mert Kıyak",https://open.spotify.com/track/7r36IPB6w0rPWMBDVJPshI
5,"Луна не знает пути (Demo Version)",Тайпан,https://open.spotify.com/track/39yamZ1XJQBPkRDIBCWcwl
6,"23 Nisan Kutlu Olsun","Sinan Kayabaşı",https://open.spotify.com/track/6ffgXQhOulI2q0XZYVv5UR
7,"Nude Atar Mısın - Radio Edit","Ramil Shadman",https://open.spotify.com/track/6k6NGPdudDULl7C7aMRDx6
8,"Sve Je Laž","Dino Merlin",https://open.spotify.com/track/4yFccPfzKmgIMb44c0J0a5
9,Thunder,Catnapp,https://open.spotify.com/track/1d4m1qmn5Bu2Y7dXBCM1kw
10,Djadja,"Aya Nakamura",https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
11,"Seni Dert Etmeler",Madrigal,https://open.spotify.com/track/2Aq4sw2LKalsQ7m4pzLZ88
12,"23 Nisan Şarkısı","Şebnem Sarman",https://open.spotify.com/track/5qmEfmJkbi7dsLJtwsnLbC
13,Rolex,"Ayo & Teo",https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
14,"Yanmayalım mı Ertan","Ali Biçim",https://open.spotify.com/track/6xLFFcVjqSSaHdPxfyecLu
15,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
16,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
17,"Zamansız Şarkılar",İkilem,https://open.spotify.com/track/0fFnzJPRM2zcPZV1UrM0VJ
18,Homage,"Mild High Club",https://open.spotify.com/track/7pegxVesMmE2qK0o58xoFG
19,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
20,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
21,"Dünyadan Uzak",Pinhani,https://open.spotify.com/track/4KhTyJ1cJeHaY4ZS2u3e6A
22,Coronavirus,iMarkkeyz,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
23,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
24,Kalmam,"Ebru Yaşar",https://open.spotify.com/track/5dCXnMbtn7Uzb4lHolYUPd
25,"Unutulacak Dünler",Gazapizm,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
26,"Bu Kente Yalnızlık Çöktüğü Zaman","Fatih Yilmaz",https://open.spotify.com/track/7HXEu2QMLAbGTccwQpV9Xl
27,"O Ben Olamam","Mavi Gri",https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
28,PORFA,Feid,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
29,"ERI KEKE",G0KAY,https://open.spotify.com/track/61OdeTZ2rhQ3941yYuX8yB
30,"En el Aire","Vega Almohalla",https://open.spotify.com/track/6T3O2ghWXY2eJHdlHh6iFN
31,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
32,"Sar Bu Şehri (Akustik)",Canozan,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8
33,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
34,"Radyoda Neşet","Samet Yıldırım",https://open.spotify.com/track/5CeGaK1bdcEsrP7i0siIfn
35,"Sonu Gelmez","Bilal Sonses",https://open.spotify.com/track/2EcyUitRil7H1qcOuMYVhK
36,?Keksin?,Gris,https://open.spotify.com/track/5j1GS20j3eL8oQ4pKNWpUK
37,"Yine de 2",Bilici,https://open.spotify.com/track/37KV0IGG9cDwgDqtbtJf6u
38,"Beni Kendinden Kurtar","Perdenin Ardındakiler",https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
39,"Love Is The Weapon","Elephant Heart",https://open.spotify.com/track/4LrLXPghNQkHNWye6Gr6vk
40,Kader,Moskape,https://open.spotify.com/track/7gxZvLwf602Z4RffNLcMVb
41,"Teni Tenime","Sena Şener",https://open.spotify.com/track/4rHShZ4XGtYTBhBmBsM4GL
42,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
43,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
44,Sapa,"Emir Can İğrek",https://open.spotify.com/track/0dIjz9nV55CVd8PGJRP3zL
45,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
46,"Kuzey Yıldızı","Volkan Bekçi",https://open.spotify.com/track/3o7PVpSgTmAFlY0H8tLtEx
47,"Ti amo","Umberto Tozzi",https://open.spotify.com/track/5Gz9p2oDVHNHLoQOPHzaXm
48,Cümleler,Nikof,https://open.spotify.com/track/5KnY5E37T0G3FFMAKWuKKd
49,"Kalbim Seninle Güzel","Uğur Akyürek",https://open.spotify.com/track/6oTaTBkonxzTOiLSU2Zo4h
50,"23 Nisan","Metin Özülkü",https://open.spotify.com/track/4gc1cpuybC7eHbl8N5QR6h
1,"Луна не знает пути",Тайпан,https://open.spotify.com/track/2erwvnNpf1mIyC0M6F7KDg
2,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
3,"Mert KIYAK - Gel","Mert Kıyak",https://open.spotify.com/track/7r36IPB6w0rPWMBDVJPshI
4,Rolex,"Ayo & Teo",https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
5,"Tom's Diner",AnnenMayKantereit,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP
6,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
7,"Луна не знает пути (Demo Version)",Тайпан,https://open.spotify.com/track/39yamZ1XJQBPkRDIBCWcwl
8,"Nude Atar Mısın - Radio Edit","Ramil Shadman",https://open.spotify.com/track/6k6NGPdudDULl7C7aMRDx6
9,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,Djadja,"Aya Nakamura",https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
11,Thunder,Catnapp,https://open.spotify.com/track/1d4m1qmn5Bu2Y7dXBCM1kw
12,"Bu Kente Yalnızlık Çöktüğü Zaman","Fatih Yilmaz",https://open.spotify.com/track/7HXEu2QMLAbGTccwQpV9Xl
13,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
14,Coronavirus,iMarkkeyz,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
15,PORFA,Feid,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
16,"Unutulacak Dünler",Gazapizm,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
17,"O Ben Olamam","Mavi Gri",https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
18,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
19,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
20,"En el Aire","Vega Almohalla",https://open.spotify.com/track/6T3O2ghWXY2eJHdlHh6iFN
21,Kalmam,"Ebru Yaşar",https://open.spotify.com/track/5dCXnMbtn7Uzb4lHolYUPd
22,"Love Is The Weapon","Elephant Heart",https://open.spotify.com/track/4LrLXPghNQkHNWye6Gr6vk
23,"Teni Tenime","Sena Şener",https://open.spotify.com/track/4rHShZ4XGtYTBhBmBsM4GL
24,Homage,"Mild High Club",https://open.spotify.com/track/7pegxVesMmE2qK0o58xoFG
25,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
26,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
27,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
28,"Bella ciao",Najwa,https://open.spotify.com/track/1l0i7201yGXdNFKZMJLs7M
29,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
30,"Ti amo","Umberto Tozzi",https://open.spotify.com/track/5Gz9p2oDVHNHLoQOPHzaXm
31,"Gökyüzüne Dek",Şehzade,https://open.spotify.com/track/3wBdcjMYC4YpZWpVkU8rGP
32,"Bu Gezegen Benimki Değil","Henry The Lee",https://open.spotify.com/track/6RbhULwsTW5AqZgONWeNxO
33,"Beni Kendinden Kurtar","Perdenin Ardındakiler",https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
34,"Sar Bu Şehri (Akustik)",Canozan,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8
35,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
36,"Her Yer Karanlık","Günay Aksoy",https://open.spotify.com/track/3Z5asGY62KL6Apsl5a1hRV
37,Rest,Sefo,https://open.spotify.com/track/1dENt97EfRniRMfd2pM7Ms
38,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
39,"Sweet Night",V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
40,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
41,Pahalı,Murda,https://open.spotify.com/track/49nLiYUglfKP3GCIPkRZ4g
42,"Kafamda kentsel dönüşümler","İkiye On Kala",https://open.spotify.com/track/7iEfRnNqAcTse7APwo64D5
43,Elefante,NK,https://open.spotify.com/track/5s727A4OsVB8vG8eBo2D0s
44,Kan,"Mert Koçak",https://open.spotify.com/track/3PZlWSST4arXI0pSKxBrBn
45,"The Box","Roddy Ricch",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
46,"Yarınım Yok","Kaya Giray",https://open.spotify.com/track/2r4FPlaVXRdR2nSbUqcTgr
47,"Yıkıl Karşımdan","Demet Akalın",https://open.spotify.com/track/41CWnrbOXTsl44dlXLRYho
48,"Sen Bir Aysın","Kenan Yılmaz",https://open.spotify.com/track/1qxdGAh2V15YWfc80Vb6SQ
49,"Gel Bahtımın Kar Beyazı","Müslüm Gürses",https://open.spotify.com/track/54PFihsURQJVG475n02Pwg
50,Heveslenmem,"Lil Zey",https://open.spotify.com/track/2KTS944WTCWEL1IAlYhzD6
1,"Mert KIYAK - Gel","Mert Kıyak",https://open.spotify.com/track/7r36IPB6w0rPWMBDVJPshI
2,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
3,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
5,"Love Is The Weapon","Elephant Heart",https://open.spotify.com/track/4LrLXPghNQkHNWye6Gr6vk
6,"Луна не знает пути",Тайпан,https://open.spotify.com/track/2erwvnNpf1mIyC0M6F7KDg
7,"Unutulacak Dünler",Gazapizm,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
8,PORFA,Feid,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
9,"Tom's Diner",AnnenMayKantereit,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP
10,Thunder,Catnapp,https://open.spotify.com/track/1d4m1qmn5Bu2Y7dXBCM1kw
11,"Bella ciao",Najwa,https://open.spotify.com/track/1l0i7201yGXdNFKZMJLs7M
12,"O Ben Olamam","Mavi Gri",https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
13,"Teni Tenime","Sena Şener",https://open.spotify.com/track/4rHShZ4XGtYTBhBmBsM4GL
14,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
15,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
16,"Baştan Başlayamam","Doğan Duru",https://open.spotify.com/track/5jUkJJTX3hN4QONNvgDttK
17,Kalmam,"Ebru Yaşar",https://open.spotify.com/track/5dCXnMbtn7Uzb4lHolYUPd
18,Djadja,"Aya Nakamura",https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
19,"Ti amo","Umberto Tozzi",https://open.spotify.com/track/5Gz9p2oDVHNHLoQOPHzaXm
20,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
21,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
22,"En el Aire","Vega Almohalla",https://open.spotify.com/track/6T3O2ghWXY2eJHdlHh6iFN
23,"Virüs Girmiş Sana","Ankaralı Turgut",https://open.spotify.com/track/5sNl6HEE03eD8VFSSHPS28
24,"Her Yer Karanlık","Günay Aksoy",https://open.spotify.com/track/3Z5asGY62KL6Apsl5a1hRV
25,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
26,"Sen Bir Aysın","Kenan Yılmaz",https://open.spotify.com/track/1qxdGAh2V15YWfc80Vb6SQ
27,Rest,Sefo,https://open.spotify.com/track/1dENt97EfRniRMfd2pM7Ms
28,Coronavirus,iMarkkeyz,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
29,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
30,"Think About Things","Daði Freyr",https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
31,"Kolay Ağlayamam","Sefa Doğanay",https://open.spotify.com/track/3uM90tkYeF3gDiTDqMUFga
32,"Bedel Ödedik","Vedat Alçay",https://open.spotify.com/track/5jDncQjbJeH1a51ZV62A6W
33,"Moral of the Story",Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
34,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
35,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
36,"Beni Kendinden Kurtar","Perdenin Ardındakiler",https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
37,"Yıkıl Karşımdan","Demet Akalın",https://open.spotify.com/track/41CWnrbOXTsl44dlXLRYho
38,Heveslenmem,"Lil Zey",https://open.spotify.com/track/2KTS944WTCWEL1IAlYhzD6
39,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
40,"Yarınım Yok","Kaya Giray",https://open.spotify.com/track/2r4FPlaVXRdR2nSbUqcTgr
41,"Bornovalı mısın?",Fondip,https://open.spotify.com/track/2Ih8jwDRAMXZWhyWlHBZiv
42,"Kafamda kentsel dönüşümler","İkiye On Kala",https://open.spotify.com/track/7iEfRnNqAcTse7APwo64D5
43,"Bildiğim Gibi",Deeperise,https://open.spotify.com/track/3S5ZIMV8MGbR07dWdlBEz5
44,"Ben De Yoluma Giderim","Sezen Aksu",https://open.spotify.com/track/0YGzausz5cMhQDiJj1RQuv
45,"Sar Bu Şehri (Akustik)",Canozan,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8
46,"Sweet Night",V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
47,"Alışılmışın Dışında","Enes Ergin",https://open.spotify.com/track/2SNhOGbjhFck7dCPlYDKJT
48,Elefante,NK,https://open.spotify.com/track/5s727A4OsVB8vG8eBo2D0s
49,"Kazılı Kuyum","Yüzyüzeyken Konuşuruz",https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE
50,"Gözyaşlarım anlatır","Seren Sındık",https://open.spotify.com/track/2mniGcmjliKTuOIiHVNRaF
1,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
2,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
3,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
4,"Unutulacak Dünler",Gazapizm,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
5,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
6,"Böyle Güzelsin Hep Böyle Kal","Uyukusuz Patik",https://open.spotify.com/track/6qy18WXY7ZLmjcw9VhZmCV
7,"Moral of the Story",Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
8,"Think About Things","Daði Freyr",https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
9,"O Ben Olamam","Mavi Gri",https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
10,"Virüs Girmiş Sana","Ankaralı Turgut",https://open.spotify.com/track/5sNl6HEE03eD8VFSSHPS28
11,"Bedel Ödedik","Vedat Alçay",https://open.spotify.com/track/5jDncQjbJeH1a51ZV62A6W
12,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
13,"Her Yer Karanlık","Günay Aksoy",https://open.spotify.com/track/3Z5asGY62KL6Apsl5a1hRV
14,"Love Is The Weapon","Elephant Heart",https://open.spotify.com/track/4LrLXPghNQkHNWye6Gr6vk
15,Heveslenmem,"Lil Zey",https://open.spotify.com/track/2KTS944WTCWEL1IAlYhzD6
16,"En el Aire","Vega Almohalla",https://open.spotify.com/track/6T3O2ghWXY2eJHdlHh6iFN
17,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
18,"Abilere Selam Çatışmaya Devam","Dj Hacı$akir",https://open.spotify.com/track/6wAII6qw30Fm3GFQSGgfmS
19,"Sen Bir Aysın","Kenan Yılmaz",https://open.spotify.com/track/1qxdGAh2V15YWfc80Vb6SQ
20,"Sevgililer Günü",Jagged,https://open.spotify.com/track/6Y5Z9sS4dKnx67rZ5kTQnI
21,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
22,"Ben De Yoluma Giderim","Sezen Aksu",https://open.spotify.com/track/0YGzausz5cMhQDiJj1RQuv
23,"Corona Virus","LIL NIX",https://open.spotify.com/track/4IpS0bzPhYDOGqenvA1Txm
24,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
25,"Ben Aşkımın Delisiyem","Elçin Quluzade",https://open.spotify.com/track/5jtjwEwUyAXhSRjLwimGxv
26,"Yarınım Yok","Kaya Giray",https://open.spotify.com/track/2r4FPlaVXRdR2nSbUqcTgr
27,"Beni Kendinden Kurtar","Perdenin Ardındakiler",https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
28,"The Box","Roddy Ricch",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
29,Elefante,NK,https://open.spotify.com/track/5s727A4OsVB8vG8eBo2D0s
30,"Denk Geliriz Belki ?","Bostancı Dayı",https://open.spotify.com/track/3ktLcnmA9Yk3ZEY9BUayT6
31,"Kaçar Gider","Dolu Kadehi Ters Tut",https://open.spotify.com/track/0tx0AFLugYzvN1Cz1TUIDV
32,"Güzelden Güzel",Türkeri,https://open.spotify.com/track/3KgKKpR2JUf67vvZc24B4T
33,"Kazılı Kuyum","Yüzyüzeyken Konuşuruz",https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE
34,"Bizi Nasıl Etkiler","Uyukusuz Patik",https://open.spotify.com/track/1O4DnnZR1Y7GLEV7bgFwpH
35,"Ölem Ben",Duygu,https://open.spotify.com/track/0k8gnKBEiMY0ThZajFjatk
36,"Uslanmıyor Bu","Bastık Zeynep",https://open.spotify.com/track/6JEwmjFG3UJfRtoD19D8Gt
37,"Bunu Sana Demiştim","Disco Tarantula",https://open.spotify.com/track/6g0MAbf0JusFlTKQXNsl35
38,"Rüya değil dünya - Acoustic Version","Erden Erdoğan",https://open.spotify.com/track/28IHM2gEgq8HdSWgmVosdp
39,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/489AYiTB0ylShgV29tihMo
40,"CITY OF ANGELS",24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
41,Nalan,Dartro,https://open.spotify.com/track/1zxm5qJatpunWYpjxS76CF
42,"Sağı Solu Kes",Gazapizm,https://open.spotify.com/track/5GBbUx3eAHDgoOvdcpFObI
43,"Gözyaşlarım anlatır","Seren Sındık",https://open.spotify.com/track/2mniGcmjliKTuOIiHVNRaF
44,"Kır Papatyası","Bahadır Sağlam",https://open.spotify.com/track/1wDoCVviy5so2yUcePq2Oh
45,"Toss A Coin To Your Witcher (8D Audio)","8D Tunes",https://open.spotify.com/track/2jqk177j1f0dijjh5kE1Dc
46,El-Âlem,"Tuğçe Kandemir",https://open.spotify.com/track/1l0cnUKIlkv7moUqGyjNqZ
47,Pahalı,Murda,https://open.spotify.com/track/49nLiYUglfKP3GCIPkRZ4g
48,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
49,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
50,"Gel Bahtımın Kar Beyazı","Müslüm Gürses",https://open.spotify.com/track/54PFihsURQJVG475n02Pwg
1,"Unutulacak Dünler",Gazapizm,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
2,"Moral of the Story",Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
3,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
5,"Böyle Güzelsin Hep Böyle Kal","Uyukusuz Patik",https://open.spotify.com/track/6qy18WXY7ZLmjcw9VhZmCV
6,"Her Yer Karanlık","Günay Aksoy",https://open.spotify.com/track/3Z5asGY62KL6Apsl5a1hRV
